0.000000, 0.000000
0.353653, 0.159080
0.713704, 0.117464
0.995000, 0.100012
1.521912, 0.080882
5.203692, 0.043965
9.572138, 0.032554
19.164425, 0.022822
30.180476, 0.018123

0.000001, 0.000000
0.259629, 0.290879
0.685287, 0.231824
0.980051, 0.199024
1.515461, 0.161536
5.203139, 0.087927
9.571973, 0.065108
19.164384, 0.045643
30.180459, 0.036246

0.000002, 0.000000
0.121801, 0.373603
0.638771, 0.340060
0.955303, 0.296046
1.504730, 0.241734
5.202216, 0.131883
9.571699, 0.097661
19.164316, 0.068465
30.180432, 0.054369

0.000004, 0.000000
-0.036100, 0.394754
0.575399, 0.439323
0.921006, 0.390109
1.489748, 0.321248
5.200924, 0.175829
9.571315, 0.130213
19.164220, 0.091286
30.180393, 0.072492

0.000006, 0.000000
-0.188203, 0.352530
0.496862, 0.527007
0.877506, 0.480273
1.470558, 0.399855
5.199264, 0.219763
9.570822, 0.162764
19.164097, 0.114107
30.180344, 0.090615

0.000008, 0.000001
-0.310816, 0.255068
0.405249, 0.600821
0.825239, 0.565640
1.447214, 0.477332
5.197234, 0.263681
9.570219, 0.195313
19.163947, 0.136928
30.180283, 0.108738

0.000011, 0.000001
-0.385613, 0.118368
0.302991, 0.658849
0.764732, 0.645358
1.419781, 0.553461
5.194836, 0.307581
9.569507, 0.227859
19.163770, 0.159749
30.180212, 0.126861

0.000015, 0.000001
-0.401659, -0.036365
0.192788, 0.699601
0.696594, 0.718634
1.388336, 0.628025
5.192070, 0.351458
9.568684, 0.260403
19.163565, 0.182570
30.180129, 0.144983

0.000018, 0.000002
-0.356478, -0.185555
0.077541, 0.722045
0.621507, 0.784742
1.352967, 0.700814
5.188935, 0.395311
9.567753, 0.292944
19.163333, 0.205390
30.180036, 0.163106

0.000023, 0.000002
-0.256380, -0.306161
-0.039730, 0.725636
0.540225, 0.843027
1.313775, 0.771621
5.185432, 0.439136
9.566711, 0.325482
19.163073, 0.228210
30.179931, 0.181229

0.000027, 0.000003
-0.116021, -0.378693
-0.155965, 0.710319
0.453561, 0.892914
1.270868, 0.840247
5.181561, 0.482930
9.565560, 0.358016
19.162787, 0.251030
30.179816, 0.199352

0.000032, 0.000004
0.043014, -0.390279
-0.268143, 0.676535
0.362383, 0.933911
1.224369, 0.906497
5.177323, 0.526689
9.564300, 0.390546
19.162473, 0.273849
30.179689, 0.217474

0.000037, 0.000005
0.194950, -0.337390
-0.373363, 0.625198
0.267601, 0.965617
1.174406, 0.970183
5.172718, 0.570411
9.562930, 0.423071
19.162131, 0.296669
30.179552, 0.235597

0.000043, 0.000006
0.313938, -0.227469
-0.468913, 0.557671
0.170159, 0.987725
1.121122, 1.031124
5.167745, 0.614092
9.561450, 0.455592
19.161763, 0.319487
30.179403, 0.253719

0.000049, 0.000007
0.379043, -0.078500
-0.552341, 0.475729
0.071028, 1.000022
1.064666, 1.089146
5.162406, 0.657730
9.559861, 0.488107
19.161367, 0.342305
30.179243, 0.271841

0.000056, 0.000008
0.378781, 0.084010
-0.621510, 0.381507
-0.028807, 1.002395
1.005197, 1.144086
5.156702, 0.701321
9.558163, 0.520617
19.160943, 0.365123
30.179073, 0.289964

0.000062, 0.000009
0.313646, 0.232131
-0.674654, 0.277451
-0.128356, 0.994827
0.942883, 1.195787
5.150631, 0.744863
9.556355, 0.553121
19.160493, 0.387940
30.178891, 0.308086

0.000070, 0.000011
0.195707, 0.341166
-0.710422, 0.166249
-0.226631, 0.977403
0.877899, 1.244101
5.144195, 0.788351
9.554437, 0.585619
19.160015, 0.410757
30.178699, 0.326208

0.000077, 0.000012
0.045604, 0.394111
-0.727900, 0.050768
-0.322662, 0.950301
0.810429, 1.288890
5.137394, 0.831784
9.552411, 0.618110
19.159510, 0.433573
30.178495, 0.344330

0.000085, 0.000014
-0.111790, 0.383939
-0.726646, -0.066019
-0.415500, 0.913799
0.740663, 1.330027
5.130229, 0.875158
9.550274, 0.650594
19.158978, 0.456388
30.178281, 0.362451

0.000093, 0.000016
-0.251690, 0.313730
-0.706689, -0.181106
-0.504229, 0.868263
0.668798, 1.367394
5.122700, 0.918469
9.548029, 0.683070
19.158418, 0.479203
30.178055, 0.380573

0.000101, 0.000017
-0.352906, 0.195324
-0.668535, -0.291531
-0.587976, 0.814151
0.595038, 1.400884
5.114808, 0.961715
9.545674, 0.715539
19.157831, 0.502017
30.177819, 0.398694

0.000110, 0.000019
-0.400362, 0.047174
-0.613153, -0.394443
-0.665917, 0.752002
0.519590, 1.430400
5.106553, 1.004894
9.543210, 0.748000
19.157217, 0.524830
30.177571, 0.416816

0.000119, 0.000021
-0.386739, -0.108168
-0.541952, -0.487180
-0.737288, 0.682434
0.442669, 1.455857
5.097936, 1.048000
9.540636, 0.780452
19.156575, 0.547643
30.177313, 0.434937

0.000128, 0.000023
-0.313435, -0.246819
-0.456750, -0.567334
-0.801387, 0.606137
0.364492, 1.477181
5.088958, 1.091033
9.537953, 0.812896
19.155906, 0.570455
30.177043, 0.453058

0.000138, 0.000025
-0.190790, -0.346630
-0.359728, -0.632809
-0.857588, 0.523868
0.285281, 1.494312
5.079618, 1.133988
9.535161, 0.845330
19.155210, 0.593266
30.176762, 0.471179

0.000148, 0.000027
-0.037343, -0.390514
-0.253378, -0.681882
-0.905339, 0.436438
0.205261, 1.507197
5.069919, 1.176863
9.532260, 0.877754
19.154487, 0.616076
30.176471, 0.489300

0.000158, 0.000029
0.122312, -0.369731
-0.140444, -0.713246
-0.944174, 0.344711
0.124658, 1.515800
5.059860, 1.219654
9.529250, 0.910169
19.153736, 0.638886
30.176168, 0.507420

0.000169, 0.000032
0.261282, -0.286332
-0.023850, -0.726047
-0.973713, 0.249592
0.043701, 1.520094
5.049442, 1.262358
9.526130, 0.942573
19.152958, 0.661694
30.175855, 0.525540

0.000180, 0.000034
0.355389, -0.153731
0.093370, -0.719909
-0.993667, 0.152016
-0.037378, 1.520066
5.038666, 1.304973
9.522902, 0.974967
19.152152, 0.684502
30.175530, 0.543661

0.000191, 0.000036
0.388241, 0.005386
0.208155, -0.694954
-1.003842, 0.052946
-0.118351, 1.515713
5.027534, 1.347496
9.519564, 1.007349
19.151320, 0.707308
30.175195, 0.561780

0.000203, 0.000038
0.354704, 0.163588
0.317493, -0.651794
-1.004138, -0.046646
-0.198986, 1.507047
5.016044, 1.389923
9.516118, 1.039720
19.150460, 0.730114
30.174848, 0.579900

0.000215, 0.000041
0.261593, 0.294306
0.418503, -0.591526
-0.994553, -0.145778
-0.279053, 1.494090
5.004199, 1.432251
9.512562, 1.072079
19.149573, 0.752918
30.174490, 0.598020

0.000228, 0.000043
0.125613, 0.376760
0.508516, -0.515702
-0.975178, -0.243475
-0.358325, 1.476879
4.992000, 1.474478
9.508898, 1.104426
19.148658, 0.775721
30.174122, 0.616139

0.000241, 0.000046
-0.030401, 0.399023
0.585141, -0.426295
-0.946204, -0.338776
-0.436574, 1.455460
4.979446, 1.516600
9.505125, 1.136761
19.147716, 0.798524
30.173742, 0.634258

0.000254, 0.000048
-0.181631, 0.359018
0.646342, -0.325644
-0.907914, -0.430741
-0.513579, 1.429893
4.966540, 1.558615
9.501243, 1.169082
19.146747, 0.821325
30.173352, 0.652377

0.000268, 0.000051
-0.304952, 0.263929
0.690486, -0.216394
-0.860680, -0.518464
-0.589118, 1.400250
4.953281, 1.600519
9.497252, 1.201390
19.145751, 0.844125
30.172950, 0.670496

0.000282, 0.000054
-0.381802, 0.128665
0.716394, -0.101426
-0.804966, -0.601079
-0.662976, 1.366612
4.939672, 1.642310
9.493152, 1.233685
19.144727, 0.866924
30.172538, 0.688614

0.000296, 0.000057
-0.400339, -0.026228
0.723376, 0.016225
-0.741315, -0.677771
-0.734941, 1.329076
4.925712, 1.683984
9.488944, 1.265965
19.143677, 0.889722
30.172114, 0.706732

0.000311, 0.000060
-0.356974, -0.177059
0.711246, 0.133449
-0.670352, -0.747778
-0.804807, 1.287747
4.911403, 1.725538
9.484627, 1.298232
19.142598, 0.912518
